target_side,target_time,cue_side,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block0.thisRepN,block0.thisTrialN,block0.thisN,block0.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,trialKey.keys,trialKey.rt,date,frameRate,expName,session,participant,
right,350,left,,,,,,,,,8,18,210,17,space,0.866037513148,2014_II_03_1726,303.819230038,ior,001,Ivan,
none,50,left,,,,,,,,,8,19,211,3,None,,2014_II_03_1726,303.819230038,ior,001,Ivan,
central,350,left,,,,,,,,,8,20,212,18,space,1.39044669085,2014_II_03_1726,303.819230038,ior,001,Ivan,
none,200,right,,,,,,,,,8,21,213,15,None,,2014_II_03_1726,303.819230038,ior,001,Ivan,
right,350,right,,,,,,,,,8,22,214,21,space,0.840886481383,2014_II_03_1726,303.819230038,ior,001,Ivan,
central,350,right,,,,,,,,,8,23,215,22,space,1.21785031338,2014_II_03_1726,303.819230038,ior,001,Ivan,
left,50,left,,,,,,,,,9,0,216,0,space,0.991871383095,2014_II_03_1726,303.819230038,ior,001,Ivan,
left,50,right,,,,,,,,,9,1,217,4,space,0.748949168121,2014_II_03_1726,303.819230038,ior,001,Ivan,
central,50,left,,,,,,,,,9,2,218,2,space,0.884280474194,2014_II_03_1726,303.819230038,ior,001,Ivan,
central,350,left,,,,,,,,,9,3,219,18,space,1.22325798391,2014_II_03_1726,303.819230038,ior,001,Ivan,
none,200,right,,,,,,,,,9,4,220,15,None,,2014_II_03_1726,303.819230038,ior,001,Ivan,
central,200,left,,,,,,,,,9,5,221,10,space,0.862204204725,2014_II_03_1726,303.819230038,ior,001,Ivan,
right,50,left,,,,,,,,,9,6,222,1,space,0.907068565977,2014_II_03_1726,303.819230038,ior,001,Ivan,
left,350,right,,,,,,,,,9,7,223,20,space,1.13550758546,2014_II_03_1726,303.819230038,ior,001,Ivan,
right,350,right,,,,,,,,,9,8,224,21,space,0.948076501343,2014_II_03_1726,303.819230038,ior,001,Ivan,
central,50,right,,,,,,,,,9,9,225,6,space,0.855497137206,2014_II_03_1726,303.819230038,ior,001,Ivan,
right,350,left,,,,,,,,,9,10,226,17,space,0.861372464936,2014_II_03_1726,303.819230038,ior,001,Ivan,
right,200,right,,,,,,,,,9,11,227,13,space,1.05554337213,2014_II_03_1726,303.819230038,ior,001,Ivan,
none,50,left,,,,,,,,,9,12,228,3,space,0.850218603203,2014_II_03_1726,303.819230038,ior,001,Ivan,
left,350,left,,,,,,,,,9,13,229,16,space,1.24402766273,2014_II_03_1726,303.819230038,ior,001,Ivan,
none,350,left,,,,,,,,,9,14,230,19,None,,2014_II_03_1726,303.819230038,ior,001,Ivan,
central,350,right,,,,,,,,,9,15,231,22,space,1.25350833695,2014_II_03_1726,303.819230038,ior,001,Ivan,
right,200,left,,,,,,,,,9,16,232,9,space,1.07220400917,2014_II_03_1726,303.819230038,ior,001,Ivan,
central,200,right,,,,,,,,,9,17,233,14,space,1.02315042834,2014_II_03_1726,303.819230038,ior,001,Ivan,
none,200,left,,,,,,,,,9,18,234,11,None,,2014_II_03_1726,303.819230038,ior,001,Ivan,
right,50,right,,,,,,,,,9,19,235,5,space,0.889097077981,2014_II_03_1726,303.819230038,ior,001,Ivan,
none,350,right,,,,,,,,,9,20,236,23,None,,2014_II_03_1726,303.819230038,ior,001,Ivan,
none,50,right,,,,,,,,,9,21,237,7,None,,2014_II_03_1726,303.819230038,ior,001,Ivan,
left,200,right,,,,,,,,,9,22,238,12,space,0.880602213409,2014_II_03_1726,303.819230038,ior,001,Ivan,
left,200,left,,,,,,,,,9,23,239,8,space,1.13149310876,2014_II_03_1726,303.819230038,ior,001,Ivan,
